0	0.00184584
724	0.00143147
9231	0.00226831
18648	0.00260234
42555	0.00428176
36	0.00139904
62	0.00114346
3748	0.00200009
7278	0.00183964
498943	0.0261123
41498	0.00558782
599	0.00130153
1687	0.00136471
55	0.0011394
119	0.00116134
232	0.00111485
19	0.00103927
13519091	0.31342
2440	0.00379038
66051	0.00287175
590	0.00124907
2354	0.0012784
12	0.00122619
516443	0.011831
256	0.000980616
48803	0.00212359
106944	0.00342965
19	0.000966072
3697	0.00119519
858	0.00151753
0	0.00140071
199	0.00407577
17	0.00095129
3506	0.00148821
241102	0.00906897
0	0.00150681
89304	0.0043149
17181	0.00190997
186732	0.00740623
201937	0.0120394
20310	0.0024085
26171	0.00240636
2151	0.00150633
11	0.00110555
795	0.00123978
1552	0.00118876
3537	0.00188017
72424	0.00666666
6156	0.0021925
2823	0.00184155
111490	0.00604463
472390	0.0184071
3755	0.00177026
1	0.00147843
274	0.00137949
171370	0.00770497
1315	0.00117922
3331436	0.0751357
88223	0.00329232
23633	0.00182605
1834	0.00153446
397820	0.0178285
302176	0.0151277
311	0.00150752
11493	0.00203538
125489	0.00917149
7249	0.00472236
2639	0.0016768
2803525	0.0632169
9995	0.00156045
10	0.000945568
2247889	0.0461409
5088	0.00148821
6240	0.0014658
16140	0.0016675
1078592	0.0278053
20	0.000938654
4	0.000861645
4308	0.000955582
4730	0.0010047
612	0.000859022
1	0.000989914
397	0.00103068
70	0.000876665
40292	0.00272632
39710	0.00269866
0	0.000976086
71911	0.0040164
754	0.00106955
147368	0.00829673
33536	0.00243068
88	0.000970602
552309	0.0243435
116056	0.00380635
97424	0.0031147
0	0.000945807
166280	0.00817275
6044	0.00149798
38	0.00106239
454	0.00108433
0	0.00104117
121996	0.00681829
31	0.000959158
17032	0.00456738
166	0.00145817
21	0.00145984
0	0.00136256
14	0.00114775
3373	0.00143337
7900	0.00170135
3801	0.00173092
1092	0.00173974
11	0.00156832
15	0.00140929
28090	0.00246167
17133	0.00203395
387	0.00121808
19	0.00106883
2739	0.00123858
17536	0.00190306
253	0.00107574
36584	0.00308132
428220	0.0200992
90	0.00131392
8325	0.00166178
454	0.00124264
7	0.00115347
83896	0.00327349
48580	0.00259733
158	0.00121832
655	0.00109482
29163	0.0021317
506948	0.0109603
1042	0.00101471
31639	0.00165486
5406	0.00151968
39921	0.00210714
2226	0.00419736
1	0.00122619
314103	0.00735474
3239	0.00125217
12	0.0012517
4021599	0.0794318
568	0.00134635
37	0.00142002
3945416	0.0776708
938	0.00150585
1263	0.00134039
0	0.00121284
753032	0.0181949
98	0.00139785
2	0.00124359
16	0.00136685
1903	0.001508
166	0.00135922
55	0.00105333
491418	0.0208344
1692	0.00152087
81	0.00101495
8571	0.00426316
19200	0.00486159
5354	0.00166082
0	0.00138998
429	0.0013423
270	0.00155115
714	0.00160503
113	0.00130558
893	0.00134611
0	0.00124454
9001	0.00240254
28793946	0.661604
1292	0.00852251
310	0.00175095
312583	0.0127199
54	0.00149465
14459	0.00195026
6482	0.00166821
4	0.000926256
9497602	0.270804
6406	0.00530934
1469455	0.034647
640	0.00101519
1453112	0.0288696
228	0.00137377
817923	0.029392
49513	0.00248575
42	0.00123262
8	0.00114226
81298	0.0058043
24951	0.00295377
1385	0.00155234
2	0.00155497
31872	0.00619888
0	0.00154567
6	0.0015018
270	0.00135517
13908	0.00223088
68	0.0014596
29826	0.00281644
0	0.00146055
81	0.00147033
3761	0.00167823
755	0.00156212
3510	0.00175142
99	0.00424576
13911	0.00222158
41508	0.00305271
1164	0.00165439
2166405	0.0527716
543	0.00117731
1816	0.0013206
748	0.00109887
2748	0.00124788
77	0.00105548
0	0.000903845
776	0.00397229
8	0.000976324
110	0.000947952
62	0.000946045
54	0.000909805
370	0.000902414
493056	0.0103002
54298	0.00257683
9385	0.00136304
110	0.00133944
1311	0.00111818
9	0.00144958
512	0.00111246
6	0.000898838
13	0.000828981
6	0.000794649
14147	0.00111747
10	0.000852346
0	0.00084877
23179	0.00135398
8979978	0.250054
431	0.006953
2792	0.0013833
14708	0.00161457
33177	0.00206304
477363	0.0178492
403	0.000948668
0	0.00091958
1621137	0.0354464
1140190	0.0293803
1218	0.0014298
6	0.000879288
221043	0.00555301
40	0.00124931
80	0.00114822
5236	0.00120616
23311	0.00144219
1181	0.000926971
2795	0.000891924
15627	0.00121593
5288	0.00448561
22	0.00088501
575	0.000878811
3	0.00372219
249	0.000943184
71679	0.00252461
81	0.000761509
321	0.000890017
10469	0.00109172
33281	0.00161362
2	0.00085187
61	0.000855446
10045	0.00112963
14111	0.00481272
17	0.00107002
102	0.00117993
1603	0.00094223
1280	0.000872374
3	0.000803232
1002	0.000817776
191	0.000793695
2818	0.000848293
9043	0.00103927
0	0.00105405
271	0.000952721
30	0.000925779
181	0.000920057
1719	0.00101876
4817	0.00130534
196	0.000926495
716	0.000990868
929	0.000967503
616962	0.0227411
300672	0.00739336
13051	0.00142145
43287	0.00217223
62	0.000826359
554523	0.0232656
1751	0.00122046
776	0.0010674
1644650	0.0352132
18	0.00110936
725	0.00092411
10124	0.00117898
44632	0.00192761
4	0.000893116
147	0.000866652
75382	0.00268888
190595	0.00521469
534243	0.0157814
163	0.00147343
21715	0.00174713
4	0.00130892
4211	0.00143838
414	0.000961065
1561	0.000846148
11411	0.00119472
1532	0.00103974
21397	0.00227642
9310	0.00182962
98890	0.00635719
11846	0.00228167
25	0.00149679
166	0.00112247
1890	0.00124192
1880	0.00116515
13	0.00109076
90	0.00103855
12846	0.00185156
1298	0.00119901
10	0.0010767
3466	0.00124168
470	0.00110173
22	0.000947714
121	0.000936508
387	0.0009799
4560	0.00123596
258843	0.0171115
7	0.000917673
150	0.000798464
2654	0.000914097
3632	0.000946283
17365	0.00121927
24	0.00080204
5686	0.000941992
26087453	0.664263
629	0.00368667
15	0.001266
1586	0.00120735
2842	0.0014255
310	0.00122237
2765	0.00118542
0	0.00100327
3210	0.00128913
39245	0.00217557
20	0.00123954
1404	0.00114799
60378	0.00242424
581	0.00108337
3093046	0.0636399
35	0.0012579
4	0.00122499
13	0.0012517
68	0.00135922
87	0.00112581
103081	0.00353956
3056	0.00126433
54103	0.00230765
1212	0.0013988
735079	0.0204651
1	0.00100136
1613260	0.0347745
33	0.00139284
408550	0.010747
8323	0.0017271
9	0.001405
766689	0.023577
26	0.00098896
0	0.000954151
81671	0.00280237
1510	0.00101519
6933	0.00122738
534574	0.0201268
555	0.00164986
6687	0.00177884
2017	0.00143099
2850	0.0010674
779	0.000975132
10143	0.00135112
78231	0.00368953
12413	0.00183153
2712	0.00157046
23426	0.00268936
36172	0.0036068
31441	0.00327444
10	0.00146413
345	0.00135398
122	0.00124288
56386	0.0044713
33	0.00102663
606	0.00104451
13	0.00111938
56	0.00101161
6159	0.00128555
98	0.00100732
6	0.00106144
98	0.0010488
1038	0.00122046
11612	0.00214815
6429	0.00193119
66	0.00143051
329	0.00114608
961	0.00140095
79705	0.0588813
223123	0.0117283
71963	0.00300288
33269	0.00223589
5031	0.0013392
8	0.00122094
36274	0.00215435
8	0.00123167
7	0.00112319
2240	0.00132561
1877	0.00117159
2898	0.00120354
0	0.00106668
206	0.00101662
400550	0.0114808
1292	0.00139546
3	0.00121045
122837	0.0040648
2985	0.0014441
65	0.0012145
1112	0.00110912
236	0.000958204
6326005	0.133609
39	0.00385928
581860	0.0168285
6	0.00100255
193640	0.00586891
20	0.00134301
7	0.00127172
562	0.00129986
20	0.00145793
1	0.0010581
426	0.00101352
25941	0.00186753
27	0.00126481
217	0.0011642
2821	0.00111818
20835	0.00250387
6644	0.00211406
0	0.00158739
597	0.00165391
49697	0.0051198
82	0.00163841
90252	0.00784254
12169	0.00225997
641	0.00162029
5	0.00148106
0	0.00157595
589202	0.0208662
718	0.00113511
87	0.00108981
429	0.00105095
3	0.00103307
2426	0.00112247
4933	0.00125885
187	0.00103402
1	0.00103426
0	0.000951052
109	0.000992537
5574	0.00124645
59	0.00159001
359937	0.0126307
102	0.00151753
641	0.0013864
2687	0.00139809
2386	0.00132132
9662	0.00436091
32	0.00116563
1010216	0.0357628
2069	0.00122356
34	0.00139904
21	0.00115991
0	0.00110483
2	0.000941992
58	0.000995874
98	0.00094676
1714	0.00140405
1648	0.00122094
126	0.00109267
109279	0.00686288
1863	0.00144243
1677318	0.0352759
1501116	0.0313556
40132	0.00219917
423	0.00105166
9	0.00103068
15	0.000933647
16347	0.00188541
3031	0.0013907
0	0.00116086
345	0.00104666
19557	0.00171971
1285	0.00120902
666	0.00117564
355	0.000996113
39539	0.00290918
10	0.00148916
31445	0.0038166
3	0.00157356
21660	0.00328088
720911	0.0201919
85816	0.00310302
1803278	0.0885625
334367	0.0183814
16881	0.00184846
1423268	0.0311985
615	0.00149369
1049822	0.0326948
30	0.00140023
238	0.00130725
14906	0.00174594
14854	0.00148797
7092	0.00133491
456	0.000984907
23431	0.00196171
24	0.00103211
40	0.00108433
30558	0.00240421
778	0.00143909
184911	0.0107162
10	0.00129175
652393	0.0249066
654054	0.0174592
833	0.00149894
24	0.00104141
129356	0.00763035
57360	0.00307703
929	0.00135183
2547018	0.0614831
36	0.00112057
41	0.000943661
432002	0.00992084
856	0.00152564
19	0.00131679
2	0.00111818
22	0.000871897
1	0.000857115
3532555	0.081584
2	0.00132871
7	0.00136948
7766	0.00133443
2605	0.00110555
37	0.000905752
14	0.000878811
8	0.000860214
2	0.000800371
4535	0.0015204
69	0.00103164
